ID	physiological_condition	immune_cell_type	Gene_A_expression	Gene_B_expression	Gene_C_expression	Gene_D_expression	Gene_E_expression	Gene_F_expression	regeneration_capacity	age_years	immune_receptor_diversity	response_to_infection	inflammation_level	weight_kg	habitat_location	resilience_score	reproduction_rate
0787	Healthy	B_cells	61.6321702679692	69.5779422184962	82.932186447413	76.6763684772053	88.9437425831473	61.6521749801071	110.8	17	95.2	62.1	24.4	418	Arctic	115.9	18.3
0788	Stressed	NK_cells	87.8261788388284	120.283183193666	101.559220053265	108.106832208441	116.963270438547	94.3488100128861	105.9	27	63.9	65.1	77.4	496.2	Atlantic	117.4	10.5
0789	Recovering	NK_cells	100.411029183564	115.545721491559	99.5927404992958	109.272986528416	131.629669313249	97.537631959724	104	37	65.5	72.9	76.4	469.5	Atlantic	110.2	15.9
0790	Healthy	Macrophages	81.085886746742	57.5633878892941	98.7456151512486	74.0255751078562	94.9185281531618	81.271083758953	127.6	11	97	82.8	24.1	459.2	Indian	117.6	22.5
0791	Infected	NK_cells	143.460628033727	163.614560057812	169.765302956512	156.191500506944	186.150830198818	188.284612660204	137.5	17	77.7	98.7	99.5	516.1	Atlantic	124	9.8
0792	Stressed	Monocytes	66.4032744740758	86.4741889827241	76.2991336903532	73.9057323322364	94.4961875405065	93.9695342130051	86.5	20	71.6	71.3	27.7	519.8	Pacific	114.3	8.6
0793	Stressed	B_cells	73.0119878029824	105.849633078458	94.4281287757608	106.904846054254	111.547846361778	103.752885573222	96.4	14	72.8	68.9	21.3	401.8	Pacific	103	10.3
0794	Injured	Monocytes	101.24276478238	101.040673853326	108.234468845363	99.3032489165963	151.845916114215	145.409403875978	115.9	27	74.7	53.6	27.6	464.9	Pacific	121	10
0795	Infected	B_cells	142.26394783055	169.257148285235	178.87616688753	152.855980379793	177.637635001215	176.727447033389	134.6	18	79.1	95.6	25.5	410.8	Arctic	129.3	12.5
0796	Healthy	NK_cells	76.4599769225603	72.4067907454384	113.737749188842	74.3927286034708	87.3621261062836	109.387354102991	123.9	60	70.3	65.4	66.1	451.6	Indian	116.5	23.1
0797	Stressed	B_cells	74.8229445744922	102.294745635028	73.1773210158687	98.7708281442869	116.896465889007	96.4731972397495	98.1	29	64.2	66.7	27.1	503	Atlantic	116.2	9.1
0798	Recovering	Macrophages	99.160992575759	97.6225677907037	102.197656117888	97.4034014188483	118.296038310784	88.1806062032951	105.2	46	58.4	50.2	19.8	470.7	Arctic	138.2	16.8
0799	Recovering	Dendritic_cells	96.1331423412127	107.345987117955	116.893829809974	105.305858286704	127.894667277802	109.902479860085	109.9	51	58.4	84.8	24.4	455.1	Southern	125.6	17.5
0800	Infected	T_cells	140.50121267533	158.89132554451	170.019949990359	183.279794699271	180.428741212215	177.939612681381	122.4	38	66.9	103.3	26.2	403.4	Southern	115.7	10.6
0801	Injured	Monocytes	106.825366875873	98.773426850765	110.14214445262	100.818449196923	141.761787016517	148.958481784963	108.8	47	65.6	62.1	27.4	487.7	Southern	132.4	10
0802	Injured	B_cells	100.411643541658	110.50338289054	114.55790361684	95.0024999452016	155.118870085013	149.95933456439	116.8	9	86.8	118.3	26.2	602.4	Southern	149.1	9.5
0803	Stressed	NK_cells	91.2493686753768	112.940925170601	102.396854160462	117.324807857699	125.706143604292	90.1153498876123	102.7	42	65.4	53.7	88.5	615.7	Pacific	130.4	10
0804	Healthy	NK_cells	81.0852699744294	77.0232079705193	103.063602416448	68.2774483322959	105.84145576032	84.004221675431	128.5	59	73.4	62.2	57.4	601.5	Pacific	130.8	22.4
0805	Recovering	B_cells	78.6045198351596	104.052844224737	84.4716987041688	107.990482634611	126.296933021287	109.877136796995	109.5	30	65.9	73.5	20.8	416.5	Atlantic	112.3	16.6
0806	Healthy	T_cells	63.2078549465075	50.7005318262904	94.8870257064247	84.2636674624732	93.0049987734266	103.90651052906	118.7	29	86.8	90.5	30.6	590.3	Atlantic	132.5	22.9
0807	Injured	B_cells	98.4168014938162	107.932952139647	116.05416173981	93.2565026557078	151.175155528395	156.956763655502	121.4	8	80.3	66.1	21.7	587.7	Pacific	123.8	10.8
0808	Injured	T_cells	120.344306935735	117.159000220251	122.489624855248	103.818294491348	149.258466577497	161.081883383029	111.9	57	54.2	85.2	26.4	627.6	Atlantic	130.4	9.3
0809	Injured	T_cells	102.921491047967	99.7395062549589	132.239983153386	119.578186381406	163.531651484413	165.879362460962	117.7	57	57.8	80.1	19.1	512.9	Arctic	141.8	11.7
0810	Injured	T_cells	107.380545358802	124.461304469675	123.051530602393	84.878146429177	142.77233380535	161.953678409475	111.2	50	56.5	60.8	30	358.4	Southern	119.7	10.6
0811	Infected	B_cells	152.351713266534	157.356332899711	157.212943897778	158.693605675223	185.723362097205	175.914693165365	135.1	9	89.7	95.9	36.3	496.4	Atlantic	123.1	11.4
0812	Infected	Monocytes	137.904673442158	162.504146396496	161.537939605757	160.191108749387	173.8445656024	179.988715789536	121.5	56	57.4	82.4	22.3	536.8	Arctic	151.9	10.7
0813	Infected	Monocytes	136.719222990084	166.448422766223	159.746491824271	152.765054377803	172.671078142732	170.470873242195	131.8	55	53.4	76.8	29.3	495.6	Arctic	147.8	12
0814	Healthy	Monocytes	58.8092851409713	48.4866519655032	101.845078824589	67.6846195806009	85.9969523609246	78.6187106161112	120.5	39	82.6	62.3	25.7	417.7	Pacific	111.8	21.6
0815	Recovering	B_cells	85.6750297339134	106.059726019105	99.5864101619229	96.430976547402	122.477617866885	91.592070629716	110.2	57	58.6	75.1	17.3	399	Atlantic	115.5	17.1
0816	Infected	B_cells	148.676628046761	182.056546071106	168.346466498926	160.217747313173	191.742223363077	185.348386844008	141.6	18	81.7	102.1	25.3	561	Indian	134	12.8
0817	Healthy	Dendritic_cells	77.043804020677	72.5202213620982	102.581000202953	90.573559231422	112.532053008993	99.0082931995435	124.7	42	82.3	78.6	18.6	456.3	Pacific	113.9	21.2
0818	Recovering	T_cells	108.969945342386	104.229399761743	110.4563611553	94.8155531631181	126.116157868581	113.322885266325	117.8	51	62.6	75.9	24.7	573	Southern	148.2	17.2
0819	Infected	NK_cells	158.64775189519	180.33831714517	172.096479658161	156.262325546603	196.163516206923	176.674559351223	137.7	52	55.4	74.2	108.5	463.9	Southern	128.4	10.9
0820	Injured	NK_cells	126.070184129938	109.219503788592	116.257332073737	120.727731107416	158.767548090667	159.211553686765	121.6	59	56.3	79	80.2	556.3	Pacific	118.4	12
0821	Healthy	B_cells	72.1958682837608	62.6924605253948	112.590884339072	55.226701825204	87.6067985804246	81.6035829317516	118.7	56	70.5	65.8	34.4	508.5	Southern	143.2	22.1
0822	Healthy	B_cells	57.6414949208445	63.9932369080098	91.8295136254034	67.0566907114333	92.0032256369047	70.97335671536	120.1	7	101.3	63.5	17	551.9	Arctic	149.1	22.5
0823	Healthy	NK_cells	74.5186616504296	72.6316331730625	105.983975343819	93.2850525929255	96.3576952401961	82.84856381509	118.8	42	81	73.6	69.1	440.8	Southern	124.4	21
0824	Healthy	NK_cells	84.7772044361424	70.2375249986054	97.0892211835343	86.6370511221025	93.5163560463098	80.5387939950278	119	14	99.2	70.4	74.4	634	Southern	148.7	23.9
0825	Stressed	B_cells	88.2140172450317	83.4278200631522	84.1234944242154	105.427551189621	124.841217242195	93.4409090536784	111.3	37	66.8	78.1	25.6	574.4	Atlantic	136.5	11.3
0826	Injured	Macrophages	91.8799779947079	103.131254202956	106.449644467562	96.5763841112805	152.735156265613	153.150733857426	106.9	39	61.6	77.4	27.8	484.7	Pacific	118	11
0827	Injured	Monocytes	102.354390699714	94.9024276891299	97.7782902061356	95.5362063700358	153.352833678265	149.080663191391	109.6	45	64.8	61.8	25.5	519.6	Atlantic	128.5	11.4
0828	Infected	T_cells	151.096316898674	162.51878578291	160.665281796887	167.978170870251	192.082149217294	181.18008761154	136.9	43	59.2	89.8	24.6	486.7	Pacific	117.3	12.5
0829	Infected	T_cells	157.459966498482	191.602623595703	164.832380188296	174.578996470835	176.514940840243	197.574136465648	130.4	48	56.7	92	19.7	493.7	Arctic	141.5	11.9
0830	Healthy	T_cells	72.458105497541	75.7255328287495	114.055995684858	69.558664537842	97.9192220026055	79.6312694091262	116.8	5	98.8	61.4	22.8	462.2	Atlantic	112.9	21.1
0831	Stressed	T_cells	95.1970983102123	93.1083106731484	86.355816780984	93.5108824364489	118.246432346368	110.239385500136	98.9	14	77.7	58.2	26.7	584.3	Pacific	131	10.7
0832	Stressed	T_cells	85.8606631839273	97.6307114313131	88.2080702386538	92.9668578085987	104.179118899028	88.928722006081	104.2	26	67.5	80	22.8	551.1	Arctic	155.4	11.6
0833	Healthy	T_cells	60.1354466432872	71.8708236700719	110.563528853041	74.9382224375283	95.0835574537493	87.2761043242632	122	56	69.7	52.8	17.1	490	Pacific	126.5	22.8
0834	Stressed	Macrophages	92.7764652616503	101.386641199546	87.3515015842063	113.567424730284	98.6555506323411	107.971677472502	97.4	58	58.4	59.3	35.3	476.7	Atlantic	114.2	9.6
0835	Injured	Macrophages	101.142816355671	89.5871720157159	129.084320959498	111.621456363901	146.26641826911	135.723952902007	105	15	84.4	71.9	25.9	498.2	Arctic	139.8	10.5
0836	Healthy	Monocytes	77.1321916102319	55.6355695811731	105.534297453199	53.1492472462783	97.0215943609835	62.1346012197888	118.1	11	101.6	74	25.8	367.3	Indian	111.3	23.4
0837	Injured	T_cells	95.3833865551221	112.831458596994	119.574472462727	102.745028386255	160.853390010552	140.879000217689	121.2	54	53.6	70.7	29.8	490.2	Southern	124.8	11.3
0838	Injured	T_cells	118.868655814045	116.251071283767	122.915321382031	96.8194280026889	154.889159909367	162.192243600259	121	21	81.5	91.6	31.7	589.1	Arctic	162.2	10.3
0839	Recovering	T_cells	96.468027901694	115.791607465657	107.777626224803	100.584942597173	127.164516102099	97.0318526094061	105.3	16	71.8	67	15.3	553.3	Atlantic	129.2	15.7
0840	Healthy	Monocytes	55.801160552358	57.4823382970423	99.715395864766	64.1501646873453	89.2958192017568	80.0813660014351	113.9	32	86.9	88.6	23.5	463.1	Indian	113	23.4
0841	Infected	T_cells	154.783511780751	180.699429029856	153.204675087422	160.349049319068	178.154094816075	189.512024067911	135.9	56	55.6	96.2	22.5	516.8	Atlantic	119.1	12.6
0842	Injured	Dendritic_cells	118.797804229459	121.225112675345	124.36119688786	118.933329545509	173.41172483422	161.146534323467	130.5	6	83.5	82.5	28	466.8	Atlantic	109.8	11.3
0843	Healthy	Macrophages	68.4519046816503	60.3091253611233	114.341994290797	79.0334580594218	90.4981531486561	89.0749960334918	119.3	42	83.3	65.9	22.6	511.2	Southern	130.8	21.4
0844	Stressed	B_cells	85.4448512871305	101.03028421623	92.5734646095733	100.287105010122	98.7495797314517	100.83316241253	97.6	48	59.5	69	30	514.3	Pacific	127.8	8.8
0845	Infected	NK_cells	153.739499394909	177.837086820588	171.360401393175	193.746386219951	185.292689963101	185.254138184628	139	60	52.4	81.5	119.1	485.3	Southern	133.3	12.1
0846	Infected	T_cells	153.885178857948	168.802941189473	160.668808399227	181.388639493638	180.842390610349	177.304652969525	134.9	14	83.3	94.5	24.2	483	Atlantic	117	13
0847	Healthy	Monocytes	59.9012800337844	52.6259998390916	87.6154141833021	60.9382873207269	94.6357221047857	71.4040578712112	117.2	50	78.5	70.4	31.5	551.8	Indian	124.6	20.8
0848	Stressed	NK_cells	75.0193285180402	107.153099623823	108.748210107978	112.271500233295	123.549192912492	98.2219425852693	100.2	35	65.3	80.9	76.4	506	Atlantic	124.4	9.6
0849	Stressed	Monocytes	83.1185253316202	77.3767646843473	79.4790292193152	94.1762441141184	105.116066907089	99.9423166961608	97.7	16	74.7	73.6	28.1	473.9	Southern	125.1	9.8
0850	Healthy	T_cells	64.1258066084194	56.4094210182777	100.260679939393	69.2784517298548	94.2872837503837	89.8298330327227	115.7	27	85.3	59.8	23.3	559.4	Atlantic	121.8	21.1
0851	Injured	Macrophages	118.34005626419	121.034310481253	104.412137148917	98.0956270395975	162.521171899835	154.411918030049	124.7	16	80.7	73	27.6	526.9	Indian	126.3	8.3
0852	Healthy	Dendritic_cells	71.6096220062328	79.3242260917089	110.668773845588	76.7934026455986	95.1075463774414	92.7080941965736	121.7	7	96	80.9	32.1	549.8	Southern	134	21.8
0853	Healthy	NK_cells	91.6020138082244	66.127269137284	110.386288557621	88.2548439983509	103.491382589002	78.6236112011798	123.5	33	88.2	73.2	65.6	619.3	Pacific	135.9	22
0854	Stressed	T_cells	80.6384622605252	91.0409594626997	92.1262223919831	102.376759913104	115.876318315057	103.632648677428	97.9	54	54	64.9	23.6	530.3	Indian	129.5	9.3
0855	Injured	Macrophages	115.586967217559	106.025856749498	100.408943502336	109.965578611117	159.0396421193	144.02979404426	127.1	29	71.5	65.2	24.4	491.2	Indian	113.5	11.3
0856	Recovering	B_cells	98.3127421017184	112.303375416732	116.583658388635	99.7540218658276	114.953841132078	109.316423441624	106.4	5	77.4	84.8	20.5	406.1	Atlantic	104.2	16.8
0857	Injured	NK_cells	108.712634405437	117.263033486199	117.147402081772	98.4381282869008	153.397711703601	163.89795989605	120.5	40	64.2	89.3	79.8	535	Atlantic	118.4	8.2
0858	Stressed	T_cells	85.4090015557543	88.1674371375411	95.5299822718439	102.028644087274	106.682577044702	100.803532346444	92.6	45	60.2	81.2	19.6	469.9	Arctic	131	8.8
0859	Recovering	Dendritic_cells	96.6779042504435	105.460571298077	113.870077533557	117.026501963536	134.02272426073	105.774335471471	110.4	28	74.3	85.1	28.4	439.1	Atlantic	117.7	16.1
0860	Recovering	T_cells	93.8165330650279	117.660018259828	90.4404495616358	118.662275609084	134.115596737327	99.2079683501909	107	60	62.4	72.7	20.7	558.4	Indian	128.9	16.6
0861	Injured	NK_cells	116.633383874662	112.154722749879	137.966025448946	128.798289022385	165.846844533118	161.478754630492	126.7	11	80.3	73.4	89.7	521.4	Atlantic	122.6	11.2
0862	Stressed	NK_cells	95.8149607417945	105.787951073043	77.5963282290255	99.746892249622	120.76480447693	87.8586388331772	106.1	22	71.9	103.1	70.7	624.1	Southern	148	11.3
0863	Infected	Monocytes	130.968426103309	154.093344354358	151.553768922282	168.410666814711	187.501802235242	162.183745242701	135.7	40	66.3	97.1	21.4	508.5	Southern	133.6	11.6
0864	Recovering	Macrophages	101.858816964762	108.044329209281	98.9288901963434	95.9358018678313	110.151046810651	90.1165649208637	108.7	12	71.4	87	30.5	584	Pacific	118.4	14.5
0865	Infected	T_cells	153.718815518172	165.928456815417	163.358938655891	168.979052649833	197.753177141776	175.244309416301	143.6	43	59.3	102	27.5	491.5	Indian	126.7	11.6
0866	Healthy	Macrophages	81.767342532694	69.9086383243771	101.490609405367	55.4912950995067	98.0807944229372	71.9798355161745	118.4	27	96.6	82.1	29.3	432	Arctic	136.4	19.9
0867	Injured	NK_cells	115.161596488632	122.993410493099	104.243106170789	106.919564386521	158.978194667808	150.345643590739	122.8	13	78.6	94.9	82.3	463.7	Southern	131	12.6
0868	Injured	B_cells	101.659292584954	110.429295634233	118.755151757774	110.611586649961	155.695564474995	145.331560883113	120.3	21	77	90.1	20.6	465.7	Indian	126.3	12.5
0869	Healthy	T_cells	69.8945930783697	63.0142502901049	105.068520716574	78.9923675346288	98.8193548090143	73.0070306708759	123.9	50	76.1	56.4	25.7	495	Arctic	140.3	23.1
0870	Healthy	B_cells	56.7753820697016	67.4809506954029	105.687103186465	57.812685410629	99.1034544503586	61.6178869682856	115.5	6	98.3	77.6	26.2	596.9	Indian	134.8	21.8
0871	Healthy	NK_cells	87.8592698865762	83.5767277719472	111.676195825574	83.992619136176	95.8776438868176	89.7713665230714	126.9	49	80.2	69.7	66.6	419.7	Atlantic	108.2	22.4
0872	Injured	T_cells	120.90024582532	114.828442554264	116.387924761741	121.002811325178	155.9891736002	153.716158118173	125.1	7	85.2	73.4	31.1	522.4	Pacific	115.1	9.2
0873	Infected	B_cells	142.104187808984	166.339682523131	158.783747808874	161.721893165849	181.75613646285	178.784808101464	121.3	8	89.1	99.1	22.8	522.8	Southern	143.9	9.9
0874	Infected	Dendritic_cells	160.73736625692	167.212414523436	176.587373131838	175.163495945529	206.397619522627	197.960559306673	138.1	60	54.5	85.5	28.6	431.1	Indian	119.3	10.4
0875	Injured	T_cells	125.270508913681	103.150601693204	110.396053135864	104.67771573859	160.781257683002	162.712196729788	119.5	31	68.7	58.8	30.4	489.9	Atlantic	117.4	11.6
0876	Healthy	NK_cells	96.127411010974	69.5635652312529	109.490341469304	78.8744808358183	97.2660256215405	84.0744089490489	130.1	38	82.7	68.1	64.2	416.3	Arctic	133	24.7
0877	Infected	T_cells	140.631466429265	171.942882297309	168.315641813941	166.76242816261	173.930363492504	177.976741352778	134.9	32	69.9	94.7	27.9	556.4	Indian	137.6	11.7
0878	Infected	T_cells	151.746936589588	168.208515598631	160.896723731246	162.7726743751	189.712458897751	186.983935807321	132.8	21	78.4	93	29.7	456.2	Arctic	136.1	11.2
0879	Healthy	Dendritic_cells	84.9010719598073	86.7609763423983	114.113972796512	94.4361355492682	107.797759331372	88.7514650501518	121.5	7	98.9	74	34.3	517.2	Indian	116.3	22.1
0880	Healthy	Dendritic_cells	89.0927042952273	70.6909610302022	109.162824475182	76.1646861995175	109.210784809493	80.7601900231415	123.3	47	79.5	60.4	18.3	512.3	Indian	119.9	21.7
0881	Healthy	B_cells	56.8803115369992	78.1295351341726	89.9383405401715	56.3935686954116	95.4224284044902	80.1376279647387	120.6	23	92.9	58.2	26.1	512.8	Arctic	155.1	23.6
0882	Healthy	NK_cells	71.4330836259274	73.9328657545969	121.605552780148	75.5450977713395	93.8975341713955	84.0717030199803	121.4	42	82.4	82.6	66.1	561.1	Southern	150.7	22.1
0883	Healthy	NK_cells	71.9378411532296	63.1727510543029	109.62438914519	61.7857190204705	97.1315614594209	85.2617330549962	116.8	21	94.6	81.4	63	574.3	Atlantic	125.4	22.9
0884	Stressed	NK_cells	97.7019852796113	101.952043070585	104.401999576225	112.392064517749	122.101689608931	106.649330771948	103.4	9	74.5	76	80.1	522.6	Atlantic	127.1	8.7
0885	Infected	T_cells	142.507300245289	162.653696957089	154.739685732175	174.043567501915	182.901716287502	192.091057714255	139.2	36	70.2	77.4	22.5	646.4	Atlantic	139.8	12.4
0886	Stressed	Macrophages	74.7837474991356	110.315305361132	89.7017916870885	110.663485638761	104.382289056232	114.303924242809	90.2	26	69.3	76.6	32.1	572.8	Southern	148.1	10.2
0887	Injured	NK_cells	103.505144147747	120.747495524834	137.23346791026	116.96504705754	160.689511874797	148.729685028136	116.3	42	58.5	79	89.3	401.5	Atlantic	115.5	9.7
0888	Infected	B_cells	160.331903003619	173.821269871145	157.742861835796	169.174058220569	172.737369654485	175.43906745371	128.3	56	55	81	32	448	Arctic	138.7	11.2
0889	Injured	T_cells	112.215800053778	117.841870392349	113.288251987806	105.270748697031	165.352577572795	151.691304083356	123	47	57.3	77	29.1	456.4	Pacific	126.4	12.4
0890	Stressed	T_cells	85.6508284405461	119.119232621805	101.32381741033	94.8045209874135	119.77323684908	109.852014186212	109.7	20	67	69.4	21.6	506	Indian	122.7	11.4
0891	Infected	T_cells	153.252590296548	171.588249225989	175.364551078735	165.364145946462	182.645928593454	173.35209810576	143.7	51	54.3	76.7	30.7	407.4	Arctic	136	12.4
0892	Healthy	B_cells	82.8889536560054	60.0871764088328	89.2797533899527	59.3716515884707	102.776378294506	83.8686831960613	123.4	53	75.3	72.6	22.9	477	Arctic	141.3	22.9
0893	Healthy	Macrophages	70.4337565556731	61.5523289048167	99.9934486221372	77.1282432470659	96.1032846850236	73.5179776871815	126.9	37	80.4	80.5	28.2	537.6	Southern	147.7	21.7
0894	Stressed	NK_cells	91.3198164012954	94.7284214826653	103.178715427358	103.544772678663	117.056960568517	117.638931258778	104.8	27	69.5	70.9	76.6	385.6	Southern	131.3	10.7
0895	Recovering	B_cells	97.7262773886086	98.4999357289294	102.460675084044	87.1459305534842	126.139159804039	98.1603175839667	110.5	49	54.8	80.2	23.4	369.9	Atlantic	102.2	15.5
